aggregated_time;light_value;is_anomaly
2020-08-25 08:40:00.000;60,375;True
2020-08-25 08:39:00.000;60,285;True
2020-08-25 08:38:00.000;60,3;True
2020-08-25 08:37:00.000;59,92;True
2020-08-25 08:36:00.000;59,585;True
2020-08-25 08:35:00.000;59,145;True
2020-08-25 08:34:00.000;58,46;True
2020-08-25 08:33:00.000;46,005;False
2020-08-25 08:32:00.000;21,75;False
2020-08-25 08:31:00.000;21,09;False
2020-08-25 08:30:00.000;21,2815384615385;False
2020-08-25 08:29:00.000;20,7872727272727;False
2020-08-25 08:28:00.000;20,4;False
2020-08-25 08:27:00.000;20,28;False
2020-08-25 08:26:00.000;20,78;False
2020-08-25 08:25:00.000;21,115;False
2020-08-25 08:24:00.000;21,495;False
2020-08-25 08:23:00.000;21,175;False
2020-08-25 08:22:00.000;20,9142857142857;False
2020-08-25 08:21:00.000;20,8145454545455;False
2020-08-25 08:20:00.000;21,145;False
2020-08-25 08:19:00.000;21,835;False
2020-08-25 08:18:00.000;22,45;False
2020-08-25 08:17:00.000;22,76;False
2020-08-25 08:16:00.000;23,04;False
2020-08-25 08:15:00.000;23,1784615384615;False
2020-08-25 08:14:00.000;23,28;False
2020-08-25 08:13:00.000;23,455;True
2020-08-25 08:12:00.000;23,9815384615385;True
2020-08-25 08:11:00.000;24,335;True
2020-08-25 08:10:00.000;24,295;True
2020-08-25 08:09:00.000;23,035;False
2020-08-25 08:08:00.000;22,595;True
2020-08-25 08:07:00.000;22,06;True
2020-08-25 08:06:00.000;21,565;True
2020-08-25 08:05:00.000;21,095;False
2020-08-25 08:04:00.000;20,4763636363636;False
2020-08-25 08:03:00.000;19,9;False
2020-08-25 08:02:00.000;19,2138461538462;False
2020-08-25 08:01:00.000;18,785;False
2020-08-25 08:00:00.000;18,4527272727273;False
2020-08-25 07:59:00.000;18,2446153846154;False
2020-08-25 07:58:00.000;18,1854545454545;False
2020-08-25 07:57:00.000;18,255;False
2020-08-25 07:56:00.000;18,345;False
2020-08-25 07:55:00.000;18,31;False
2020-08-25 07:54:00.000;18,27;False
2020-08-25 07:53:00.000;18,4292307692308;False
2020-08-25 07:52:00.000;18,385;False
2020-08-25 07:51:00.000;18,675;False
2020-08-25 07:50:00.000;18,4145454545455;False
2020-08-25 07:49:00.000;18,205;False
2020-08-25 07:48:00.000;18,1846153846154;True
2020-08-25 07:47:00.000;18,66;True
2020-08-25 07:46:00.000;18,65;True
2020-08-25 07:45:00.000;18,355;True
2020-08-25 07:44:00.000;17,995;True
2020-08-25 07:43:00.000;17,3890909090909;True
2020-08-25 07:42:00.000;17,52;True
2020-08-25 07:41:00.000;16,554;True
2020-08-25 07:40:00.000;16,9846153846154;True
2020-08-25 07:39:00.000;15,7418181818182;False
2020-08-25 07:38:00.000;12,96;False
2020-08-25 07:37:00.000;13,08;False
2020-08-25 07:36:00.000;12,9545454545455;False
2020-08-25 07:35:00.000;12,8215384615385;False
2020-08-25 07:34:00.000;12,6818181818182;False
2020-08-25 07:33:00.000;12,625;False
2020-08-25 07:32:00.000;12,6507692307692;False
2020-08-25 07:31:00.000;12,705;False
2020-08-25 07:30:00.000;12,6818181818182;False
2020-08-25 07:29:00.000;12,685;False
2020-08-25 07:28:00.000;12,7984615384615;False
2020-08-25 07:27:00.000;12,7036363636364;False
2020-08-25 07:26:00.000;12,6876923076923;False
2020-08-25 07:25:00.000;12,6981818181818;False
2020-08-25 07:24:00.000;12,6046153846154;False
2020-08-25 07:23:00.000;12,595;False
2020-08-25 07:22:00.000;12,625;False
2020-08-25 07:21:00.000;12,7145454545455;False
2020-08-25 07:20:00.000;12,8307692307692;False
2020-08-25 07:19:00.000;12,925;False
2020-08-25 07:18:00.000;13,045;False
2020-08-25 07:17:00.000;13,11;False
2020-08-25 07:16:00.000;13,2545454545455;False
2020-08-25 07:15:00.000;13,3707692307692;False
2020-08-25 07:14:00.000;13,44;False
2020-08-25 07:13:00.000;13,4345454545455;False
2020-08-25 07:12:00.000;13,1353846153846;False
2020-08-25 07:11:00.000;13,08;False
2020-08-25 07:10:00.000;12,995;False
2020-08-25 07:09:00.000;12,9692307692308;False
2020-08-25 07:08:00.000;12,58;False
2020-08-25 07:07:00.000;12,9818181818182;False
2020-08-25 07:06:00.000;12,6323076923077;False
2020-08-25 07:05:00.000;12,34;False
2020-08-25 07:04:00.000;12,7;False
2020-08-25 07:03:00.000;12,46;False
2020-08-25 07:02:00.000;12,0490909090909;False
2020-08-25 07:01:00.000;12,1015384615385;False
2020-08-25 07:00:00.000;12,2;False
2020-08-25 06:59:00.000;11,9727272727273;False
2020-08-25 06:58:00.000;11,865;False
2020-08-25 06:57:00.000;12,095;False
2020-08-25 06:56:00.000;12,1;False
2020-08-25 06:55:00.000;11,93;False
2020-08-25 06:54:00.000;11,9215384615385;False
2020-08-25 06:53:00.000;11,945;True
2020-08-25 06:52:00.000;12,035;True
2020-08-25 06:51:00.000;12,08;True
2020-08-25 06:50:00.000;11,82;True
2020-08-25 06:49:00.000;11,4276923076923;True
2020-08-25 06:48:00.000;11,3727272727273;True
2020-08-25 06:47:00.000;11,4461538461538;True
2020-08-25 06:46:00.000;11,4818181818182;True
2020-08-25 06:45:00.000;11,36;True
2020-08-25 06:44:00.000;14,01;False
2020-08-25 06:43:00.000;14,5246153846154;False
2020-08-25 06:42:00.000;15,6436363636364;False
2020-08-25 06:41:00.000;15,345;False
2020-08-25 06:40:00.000;15,255;False
2020-08-25 06:39:00.000;15,6369230769231;False
2020-08-25 06:38:00.000;15,59;False
2020-08-25 06:37:00.000;16,0036363636364;True
2020-08-25 06:36:00.000;16,4169230769231;True
2020-08-25 06:35:00.000;16,47;True
2020-08-25 06:34:00.000;16,5;True
2020-08-25 06:33:00.000;16,48;True
2020-08-25 06:32:00.000;16,3984615384615;False
2020-08-25 06:31:00.000;16,29;False
2020-08-25 06:30:00.000;16,03;False
2020-08-25 06:29:00.000;15,955;False
2020-08-25 06:28:00.000;15,955;True
2020-08-25 06:27:00.000;15,792;True
2020-08-25 06:26:00.000;15,745;True
2020-08-25 06:25:00.000;15,735;True
2020-08-25 06:24:00.000;15,655;True
2020-08-25 06:23:00.000;15,7;True
2020-08-25 06:22:00.000;15,6230769230769;True
2020-08-25 06:21:00.000;15,595;True
2020-08-25 06:20:00.000;15,485;True
2020-08-25 06:19:00.000;15,33;True
2020-08-25 06:18:00.000;15,2236363636364;True
2020-08-25 06:17:00.000;15,0969230769231;False
2020-08-25 06:16:00.000;14,985;False
2020-08-25 06:15:00.000;14,925;False
2020-08-25 06:14:00.000;14,8581818181818;False
2020-08-25 06:13:00.000;14,78;False
2020-08-25 06:12:00.000;14,7138461538462;False
2020-08-25 06:11:00.000;14,72;False
2020-08-25 06:10:00.000;14,725;False
2020-08-25 06:09:00.000;14,7;False
2020-08-25 06:08:00.000;14,77;False
2020-08-25 06:07:00.000;14,735;False
2020-08-25 06:06:00.000;14,7818181818182;False
2020-08-25 06:05:00.000;14,745;False
2020-08-25 06:04:00.000;14,82;False
2020-08-25 06:03:00.000;14,8338461538462;False
2020-08-25 06:02:00.000;14,82;False
2020-08-25 06:01:00.000;14,88;False
2020-08-25 06:00:00.000;14,83;False
2020-08-25 05:59:00.000;14,83;False
2020-08-25 05:58:00.000;14,85;False
2020-08-25 05:57:00.000;14,8569230769231;False
2020-08-25 05:56:00.000;14,8309090909091;False
2020-08-25 05:55:00.000;14,82;False
2020-08-25 05:54:00.000;14,8707692307692;False
2020-08-25 05:53:00.000;14,815;False
2020-08-25 05:52:00.000;14,84;False
2020-08-25 05:51:00.000;14,8254545454545;False
2020-08-25 05:50:00.000;14,6815384615385;False
2020-08-25 05:49:00.000;14,685;False
2020-08-25 05:48:00.000;14,8;False
2020-08-25 05:47:00.000;14,7709090909091;False
2020-08-25 05:46:00.000;14,7507692307692;False
2020-08-25 05:45:00.000;14,7272727272727;False
2020-08-25 05:44:00.000;14,7184615384615;False
2020-08-25 05:43:00.000;14,7;False
2020-08-25 05:42:00.000;14,64;False
2020-08-25 05:41:00.000;14,655;False
2020-08-25 05:40:00.000;14,64;False
2020-08-25 05:39:00.000;14,69;False
2020-08-25 05:38:00.000;14,6953846153846;False
2020-08-25 05:37:00.000;14,71;False
2020-08-25 05:36:00.000;14,73;False
2020-08-25 05:35:00.000;14,7272727272727;False
2020-08-25 05:34:00.000;14,7230769230769;False
2020-08-25 05:33:00.000;14,73;False
2020-08-25 05:32:00.000;14,7272727272727;False
2020-08-25 05:31:00.000;14,7692307692308;False
2020-08-25 05:30:00.000;14,785;False
2020-08-25 05:29:00.000;14,725;False
2020-08-25 05:28:00.000;14,76;False
2020-08-25 05:27:00.000;14,7738461538462;False
2020-08-25 05:26:00.000;14,785;False
2020-08-25 05:25:00.000;14,8581818181818;False
2020-08-25 05:24:00.000;14,8292307692308;False
2020-08-25 05:23:00.000;14,8636363636364;False
2020-08-25 05:22:00.000;14,905;False
2020-08-25 05:21:00.000;14,94;False
2020-08-25 05:20:00.000;14,9630769230769;False
2020-08-25 05:19:00.000;15,005;False
2020-08-25 05:18:00.000;15,055;False
2020-08-25 05:17:00.000;15,0927272727273;False
2020-08-25 05:16:00.000;15,1338461538462;False
2020-08-25 05:15:00.000;15,192;True
2020-08-25 05:14:00.000;15,2357142857143;True
2020-08-25 05:13:00.000;15,3109090909091;True
2020-08-25 05:12:00.000;15,4036363636364;True
2020-08-25 05:11:00.000;15,5;True
2020-08-25 05:10:00.000;15,6507692307692;True
2020-08-25 05:09:00.000;15,735;True
2020-08-25 05:08:00.000;15,525;True
2020-08-25 05:07:00.000;14,2254545454545;True
2020-08-25 05:06:00.000;9,155;False
2020-08-25 05:05:00.000;0,12;False
2020-08-25 05:04:00.000;0,12;False
2020-08-25 05:03:00.000;0,12;False
2020-08-25 05:02:00.000;0,095;False
2020-08-25 05:01:00.000;0,075;False
2020-08-25 05:00:00.000;0,07;False
2020-08-25 04:59:00.000;0,06;False
2020-08-25 04:58:00.000;0,06;False
2020-08-25 04:57:00.000;0,06;False
2020-08-25 04:56:00.000;0,06;False
2020-08-25 04:55:00.000;0,06;False
2020-08-25 04:54:00.000;0,06;False
2020-08-25 04:53:00.000;0,06;False
2020-08-25 04:52:00.000;0,06;False
2020-08-25 04:51:00.000;0,06;False
2020-08-25 04:50:00.000;0,06;False
2020-08-25 04:49:00.000;0,06;False
2020-08-25 04:48:00.000;0,06;False
2020-08-25 04:46:00.000;0,06;True
2020-08-25 04:45:00.000;0,06;True
2020-08-25 04:44:00.000;0,06;True
2020-08-25 04:43:00.000;0,06;True
2020-08-25 04:42:00.000;0,06;True
2020-08-25 04:40:00.000;0,0545454545454546;True
2020-08-25 04:39:00.000;0,01;True
2020-08-25 04:38:00.000;0,005;False
2020-08-25 04:36:00.000;0;False
2020-08-25 04:34:00.000;0;False
2020-08-25 04:32:00.000;0;False
2020-08-25 04:30:00.000;0;False
2020-08-25 04:29:00.000;0;False
2020-08-25 04:28:00.000;0;False
2020-08-25 04:26:00.000;0;False
2020-08-25 04:24:00.000;0;False
2020-08-25 04:22:00.000;0;False
2020-08-25 04:20:00.000;0;False
2020-08-25 04:18:00.000;0;False
2020-08-25 04:16:00.000;0;False
2020-08-25 04:14:00.000;0;False
2020-08-25 04:13:00.000;0;False
2020-08-25 04:12:00.000;0;False
2020-08-25 04:10:00.000;0;False
2020-08-25 04:06:00.000;0;False
2020-08-25 04:04:00.000;0;False
2020-08-25 03:56:00.000;0;False
2020-08-25 03:54:00.000;0;False
2020-08-25 03:52:00.000;0;False
2020-08-25 03:50:00.000;0;False
2020-08-25 03:48:00.000;0;False
2020-08-25 03:46:00.000;0;False
2020-08-25 03:43:00.000;0;False
2020-08-25 03:40:00.000;0;False
2020-08-25 03:39:00.000;0;False
2020-08-25 03:37:00.000;0;False
2020-08-25 03:33:00.000;0;False
2020-08-25 03:25:00.000;0;False
2020-08-25 03:21:00.000;0;False
2020-08-25 03:17:00.000;0;False
2020-08-25 02:54:00.000;0;False
2020-08-25 02:47:00.000;0;False
2020-08-25 02:43:00.000;0;False
2020-08-25 02:36:00.000;0;False
2020-08-25 02:30:00.000;0;False
2020-08-25 01:58:00.000;0;False
2020-08-25 01:54:00.000;0;False
2020-08-25 01:52:00.000;0;False
2020-08-25 01:50:00.000;0;False
2020-08-25 01:44:00.000;0;False
2020-08-25 01:42:00.000;0;False
2020-08-25 01:19:00.000;0;False
2020-08-25 01:15:00.000;0;False
2020-08-25 00:58:00.000;0;False
2020-08-25 00:53:00.000;0;False
2020-08-25 00:51:00.000;0;False
2020-08-25 00:48:00.000;0;False
2020-08-25 00:46:00.000;0;False
2020-08-25 00:45:00.000;0;False
2020-08-25 00:43:00.000;0;False
2020-08-25 00:39:00.000;0;False
2020-08-25 00:35:00.000;0;False
2020-08-25 00:33:00.000;0;False
2020-08-25 00:31:00.000;0;False
2020-08-25 00:26:00.000;0;False
2020-08-25 00:20:00.000;0;False
2020-08-25 00:16:00.000;0;False
2020-08-25 00:08:00.000;0;False
2020-08-25 00:04:00.000;0;False
2020-08-24 23:58:00.000;0;False
2020-08-24 23:45:00.000;0;False
2020-08-24 23:38:00.000;0;False
2020-08-24 23:33:00.000;0;False
2020-08-24 23:05:00.000;0;False
2020-08-24 23:03:00.000;0;False
2020-08-24 22:47:00.000;0;False
2020-08-24 22:35:00.000;0;False
2020-08-24 22:33:00.000;0;False
2020-08-24 22:29:00.000;0;False
2020-08-24 22:28:00.000;0;False
2020-08-24 22:26:00.000;0;False
2020-08-24 22:24:00.000;0;False
2020-08-24 22:18:00.000;0;False
2020-08-24 22:17:00.000;0;False
2020-08-24 22:16:00.000;0;False
2020-08-24 22:14:00.000;0;False
2020-08-24 22:13:00.000;0;False
2020-08-24 22:12:00.000;0;False
2020-08-24 22:10:00.000;0;False
2020-08-24 22:08:00.000;0;False
2020-08-24 22:06:00.000;0;False
2020-08-24 22:04:00.000;0;False
2020-08-24 22:03:00.000;0;False
2020-08-24 22:01:00.000;0;False
2020-08-24 21:58:00.000;0;False
2020-08-24 21:57:00.000;0;False
2020-08-24 21:55:00.000;0;False
2020-08-24 21:54:00.000;0;False
2020-08-24 21:50:00.000;0;False
2020-08-24 21:44:00.000;0;False
2020-08-24 21:34:00.000;0;False
2020-08-24 21:32:00.000;0;False
2020-08-24 21:31:00.000;0;False
2020-08-24 21:25:00.000;0;False
2020-08-24 21:24:00.000;0;False
2020-08-24 21:21:00.000;0;False
2020-08-24 21:17:00.000;0;False
2020-08-24 21:06:00.000;0;False
2020-08-24 21:04:00.000;0;False
2020-08-24 21:00:00.000;0;False
2020-08-24 20:54:00.000;0;False
2020-08-24 20:51:00.000;0;False
2020-08-24 20:49:00.000;0;False
2020-08-24 20:43:00.000;0;False
2020-08-24 20:41:00.000;0;False
2020-08-24 20:37:00.000;0;False
2020-08-24 20:14:00.000;0;False
2020-08-24 20:12:00.000;0;False
2020-08-24 20:11:00.000;0;False
2020-08-24 20:09:00.000;0;False
2020-08-24 20:08:00.000;0;False
2020-08-24 19:36:00.000;0;False
2020-08-24 19:19:00.000;0;False
2020-08-24 18:41:00.000;0,3;False
2020-08-24 18:30:00.000;0,76;False
2020-08-24 18:12:00.000;2,08363636363636;False
2020-08-24 15:11:00.000;28,6;False
2020-08-24 15:09:00.000;29,1;False
2020-08-24 15:07:00.000;29,6953846153846;False
2020-08-24 15:05:00.000;29,635;False
2020-08-24 15:03:00.000;30,5781818181818;False
2020-08-24 15:01:00.000;30,855;False
2020-08-24 14:59:00.000;31,145;False
2020-08-24 14:57:00.000;31,285;False
2020-08-24 14:55:00.000;31,9338461538462;False
2020-08-24 14:53:00.000;32,365;False
2020-08-24 14:51:00.000;33,0461538461539;False
2020-08-24 14:49:00.000;33,99;False
2020-08-24 14:47:00.000;34,075;False
2020-08-24 14:45:00.000;32,4461538461538;False
2020-08-24 14:43:00.000;30,515;False
2020-08-24 14:41:00.000;30,6138461538462;False
2020-08-24 14:39:00.000;30,24;False
2020-08-24 14:37:00.000;30,285;False
2020-08-24 14:35:00.000;30,1938461538462;False
2020-08-24 14:33:00.000;30,1015384615385;False
2020-08-24 14:31:00.000;30,35;False
2020-08-24 14:29:00.000;30,2907692307692;False
2020-08-24 14:28:00.000;30,01;False
2020-08-24 14:27:00.000;30,83;False
2020-08-24 14:26:00.000;31,5;False
2020-08-24 14:25:00.000;31,595;False
2020-08-24 14:24:00.000;32,3072727272727;False
2020-08-24 14:23:00.000;32,86;False
2020-08-24 14:22:00.000;33,345;False
2020-08-24 14:21:00.000;33,62;False
2020-08-24 14:20:00.000;33,845;False
2020-08-24 14:19:00.000;34,43;False
2020-08-24 14:18:00.000;34,715;False
2020-08-24 14:17:00.000;34,805;False
2020-08-24 14:16:00.000;35,0890909090909;False
2020-08-24 14:15:00.000;34,9569230769231;False
2020-08-24 14:14:00.000;34,09;False
2020-08-24 14:13:00.000;32,75;False
2020-08-24 14:12:00.000;33,385;False
2020-08-24 14:11:00.000;33,63;False
2020-08-24 14:10:00.000;33,715;False
2020-08-24 14:09:00.000;33,28;False
2020-08-24 14:08:00.000;32,7927272727273;False
2020-08-24 14:07:00.000;32,2153846153846;False
2020-08-24 14:06:00.000;32,21;False
2020-08-24 14:05:00.000;32,3454545454546;False
2020-08-24 14:04:00.000;32,46;False
2020-08-24 14:03:00.000;32,6;False
2020-08-24 14:02:00.000;32,835;False
2020-08-24 14:01:00.000;33,0872727272727;False
2020-08-24 14:00:00.000;31,87;False
2020-08-24 13:59:00.000;30,5123076923077;False
2020-08-24 13:58:00.000;30,35;False
2020-08-24 13:57:00.000;31,04;False
2020-08-24 13:56:00.000;31,2927272727273;False
2020-08-24 13:55:00.000;31,155;False
2020-08-24 13:54:00.000;31,42;False
2020-08-24 13:53:00.000;32,1138461538462;False
2020-08-24 13:52:00.000;32,465;False
2020-08-24 13:51:00.000;32,33;False
2020-08-24 13:50:00.000;32,96;False
2020-08-24 13:49:00.000;34;False
2020-08-24 13:48:00.000;35,13;False
2020-08-24 13:47:00.000;35,9618181818182;False
2020-08-24 13:46:00.000;37,84;False
2020-08-24 13:45:00.000;39,9230769230769;False
2020-08-24 13:44:00.000;40,1454545454545;False
2020-08-24 13:43:00.000;46,4446153846154;False
2020-08-24 13:42:00.000;50,2909090909091;False
2020-08-24 13:41:00.000;41,0538461538462;False
2020-08-24 13:40:00.000;41,1654545454545;False
2020-08-24 13:39:00.000;46,0015384615385;False
2020-08-24 13:38:00.000;47,22;False
2020-08-24 13:37:00.000;48,09;False
2020-08-24 13:36:00.000;49,63;False
2020-08-24 13:35:00.000;44,765;False
2020-08-24 13:34:00.000;42,27;False
2020-08-24 13:33:00.000;41,32;False
2020-08-24 13:32:00.000;47,25;False
2020-08-24 13:31:00.000;54,4636363636364;False
2020-08-24 13:30:00.000;55,67;False
2020-08-24 13:29:00.000;53,685;False
2020-08-24 13:28:00.000;44,9676923076923;False
2020-08-24 13:27:00.000;48,175;False
2020-08-24 13:26:00.000;55,4181818181818;False
2020-08-24 13:25:00.000;54,6323076923077;True
2020-08-24 13:24:00.000;52,7181818181818;False
2020-08-24 13:23:00.000;52,4723076923077;False
2020-08-24 13:22:00.000;53,03;False
2020-08-24 13:21:00.000;53,11;False
2020-08-24 13:20:00.000;53,51;False
2020-08-24 13:19:00.000;53,995;False
2020-08-24 13:18:00.000;54,82;False
2020-08-24 13:17:00.000;55,66;False
2020-08-24 13:16:00.000;50,85;False
2020-08-24 13:15:00.000;43,845;False
2020-08-24 13:14:00.000;45,5781818181818;False
2020-08-24 13:13:00.000;41,9123076923077;False
2020-08-24 13:12:00.000;40,5218181818182;False
2020-08-24 13:10:00.000;40,045;False
2020-08-24 13:08:00.000;38,6345454545455;False
2020-08-24 13:06:00.000;43,9963636363636;False
2020-08-24 13:04:00.000;38,55;False
2020-08-24 13:02:00.000;42,36;False
2020-08-24 13:00:00.000;37,4123076923077;False
2020-08-24 12:58:00.000;39;False
2020-08-24 12:56:00.000;28,91;False
2020-08-24 12:54:00.000;39,18;False
2020-08-24 12:52:00.000;41,715;False
2020-08-24 12:50:00.000;41,7323076923077;False
2020-08-24 12:48:00.000;38,1507692307692;False
2020-08-24 12:46:00.000;38,55;False
2020-08-24 12:44:00.000;48,54;True
2020-08-24 12:42:00.000;42,5727272727273;False
2020-08-24 12:40:00.000;39,37;False
2020-08-24 12:38:00.000;39,885;False
2020-08-24 12:36:00.000;39,7963636363636;False
2020-08-24 12:34:00.000;41,48;False
2020-08-24 12:32:00.000;43,4345454545455;False
2020-08-24 12:30:00.000;42,09;False
2020-08-24 11:53:00.000;38,0345454545455;False
2020-08-24 11:51:00.000;38,135;False
2020-08-24 11:49:00.000;54,3218181818182;False
2020-08-24 11:47:00.000;37,205;False
2020-08-24 11:45:00.000;34,755;False
2020-08-24 11:43:00.000;34,0036363636364;False
2020-08-24 11:41:00.000;32,955;False
2020-08-24 11:39:00.000;32,46;False
2020-08-24 11:37:00.000;32,4646153846154;False
2020-08-24 11:35:00.000;33,4569230769231;False
2020-08-24 11:33:00.000;49,6753846153846;False
2020-08-24 11:31:00.000;45,075;False
2020-08-24 11:29:00.000;41,59;False
2020-08-24 11:27:00.000;36,9709090909091;False
2020-08-24 11:25:00.000;37,41;False
2020-08-24 11:23:00.000;37,34;False
2020-08-24 11:21:00.000;35,7709090909091;False
2020-08-24 11:19:00.000;36,73;False
2020-08-24 11:17:00.000;37,515;False
2020-08-24 11:15:00.000;38,3454545454545;False
2020-08-24 11:13:00.000;43,3661538461538;False
2020-08-24 11:11:00.000;43,165;False
2020-08-24 11:10:00.000;42,975;False
2020-08-24 11:09:00.000;46,2872727272727;False
2020-08-24 11:08:00.000;43,215;False
2020-08-24 11:07:00.000;42,9553846153846;False
2020-08-24 11:06:00.000;47,355;False
2020-08-24 11:05:00.000;53,5254545454545;False
2020-08-24 11:04:00.000;43,1907692307692;False
2020-08-24 11:03:00.000;49,955;False
2020-08-24 11:02:00.000;53,845;False
2020-08-24 11:01:00.000;41,99;False
2020-08-24 11:00:00.000;48,26;False
2020-08-24 10:59:00.000;48,4854545454546;False
2020-08-24 10:58:00.000;53,9492307692308;False
2020-08-24 10:57:00.000;52,84;False
2020-08-24 10:56:00.000;53,245;False
2020-08-24 10:55:00.000;53,0836363636364;False
2020-08-24 10:54:00.000;53,2753846153846;False
2020-08-24 10:53:00.000;48,875;False
2020-08-24 10:52:00.000;35,245;False
2020-08-24 10:51:00.000;34,55;False
2020-08-24 10:50:00.000;34,185;False
2020-08-24 10:49:00.000;33,87;False
2020-08-24 10:48:00.000;39,8509090909091;False
2020-08-24 10:47:00.000;52,72;False
2020-08-24 10:46:00.000;51,11;False
2020-08-24 10:45:00.000;52,085;False
2020-08-24 10:44:00.000;51,8345454545455;False
2020-08-24 10:43:00.000;51,84;False
2020-08-24 10:42:00.000;47,08;False
2020-08-24 10:41:00.000;34,68;False
2020-08-24 10:40:00.000;37,8;False
2020-08-24 10:39:00.000;45,9276923076923;False
2020-08-24 10:38:00.000;50,69;False
2020-08-24 10:37:00.000;44,79;True
2020-08-24 10:36:00.000;52,12;True
2020-08-24 10:35:00.000;51,935;False
2020-08-24 10:34:00.000;42,24;False
2020-08-24 10:33:00.000;35,77;False
2020-08-24 10:32:00.000;42,445;False
2020-08-24 10:31:00.000;35,44;False
2020-08-24 10:30:00.000;34,0430769230769;False
2020-08-24 10:29:00.000;33,864;False
2020-08-24 10:28:00.000;34,4;False
2020-08-24 10:27:00.000;43,035;False
2020-08-24 10:26:00.000;44,5892307692308;False
2020-08-24 10:25:00.000;35,42;False
2020-08-24 10:24:00.000;35,6618181818182;False
2020-08-24 10:23:00.000;37,92;False
2020-08-24 10:22:00.000;48,24;False
2020-08-24 10:21:00.000;46,575;False
2020-08-24 10:20:00.000;52,3;False
2020-08-24 10:19:00.000;51,9;False
2020-08-24 10:18:00.000;51,3553846153846;False
2020-08-24 10:17:00.000;51,42;True
2020-08-24 10:16:00.000;45,46;True
2020-08-24 10:15:00.000;51,215;True
2020-08-24 10:14:00.000;50,39;False
2020-08-24 10:13:00.000;41,23;False
2020-08-24 10:12:00.000;35,7709090909091;False
2020-08-24 10:11:00.000;50,29;False
2020-08-24 10:10:00.000;39,0323076923077;False
2020-08-24 10:09:00.000;45,6436363636364;True
2020-08-24 10:08:00.000;49,02;False
2020-08-24 10:07:00.000;39,7636363636364;False
2020-08-24 10:06:00.000;41,2892307692308;False
2020-08-24 10:05:00.000;40,57;False
2020-08-24 10:04:00.000;49,3;False
2020-08-24 10:03:00.000;44,205;False
2020-08-24 10:02:00.000;42;False
2020-08-24 10:01:00.000;39,67;True
2020-08-24 10:00:00.000;43,495;False
2020-08-24 09:59:00.000;36,865;False
2020-08-24 09:58:00.000;36,1472727272727;False
2020-08-24 09:57:00.000;36,4523076923077;False
2020-08-24 09:56:00.000;36,985;False
2020-08-24 09:55:00.000;36,735;False
2020-08-24 09:54:00.000;36,675;False
2020-08-24 09:52:00.000;36,8723076923077;False
2020-08-24 09:50:00.000;38,03;False
2020-08-24 09:48:00.000;37,78;False
2020-08-24 09:46:00.000;37,93;False
2020-08-24 09:44:00.000;35,41;False
2020-08-24 09:42:00.000;37,695;False
2020-08-24 09:40:00.000;38,9723076923077;False
2020-08-24 09:38:00.000;39,6109090909091;False
2020-08-24 09:36:00.000;39,4581818181818;True
2020-08-24 09:34:00.000;38,76;False
2020-08-24 09:32:00.000;37,3430769230769;True
2020-08-24 09:30:00.000;37,0472727272727;False
2020-08-24 09:28:00.000;34,865;False
2020-08-24 09:26:00.000;33,54;False
2020-08-24 09:24:00.000;36,5907692307692;False
2020-08-24 09:22:00.000;35,385;False
2020-08-24 09:20:00.000;35,18;False
2020-08-24 09:18:00.000;35,4;False
2020-08-24 09:16:00.000;36,315;True
2020-08-24 09:14:00.000;39,81;True
2020-08-24 09:12:00.000;44,255;False
2020-08-21 14:54:00.000;54,18;False
2020-08-21 14:53:00.000;60,1963636363636;False
2020-08-21 14:52:00.000;60,3923076923077;False
2020-08-21 14:51:00.000;60,54;False
2020-08-21 14:50:00.000;60,7;False
2020-08-21 14:49:00.000;59,46;False
2020-08-21 14:48:00.000;49;False
2020-08-21 14:47:00.000;51,3369230769231;False
2020-08-21 14:46:00.000;49,62;False
2020-08-21 14:45:00.000;61,245;False
2020-08-21 14:44:00.000;61,3636363636364;False
2020-08-21 14:43:00.000;61,6107692307692;False
2020-08-21 14:42:00.000;60,8236363636364;False
2020-08-21 14:41:00.000;61,6984615384615;False
2020-08-21 14:40:00.000;61,725;False
2020-08-21 14:39:00.000;61,69;False
2020-08-21 14:38:00.000;61,4727272727273;False
2020-08-21 14:37:00.000;61,5415384615385;False
2020-08-21 14:36:00.000;61,2327272727273;False
2020-08-21 14:35:00.000;61,4769230769231;False
2020-08-21 14:34:00.000;61,2272727272727;False
2020-08-21 14:33:00.000;61,8;False
2020-08-21 14:32:00.000;62,0018181818182;False
2020-08-21 14:31:00.000;62,12;False
2020-08-21 14:30:00.000;52,0523076923077;False
2020-08-21 14:29:00.000;45,885;False
2020-08-21 14:28:00.000;58,43;False
2020-08-21 14:27:00.000;61,135;False
2020-08-21 14:26:00.000;62,0345454545455;False
2020-08-21 14:25:00.000;62,1784615384615;False
2020-08-21 14:24:00.000;62,02;False
2020-08-21 14:23:00.000;61,42;False
2020-08-21 14:22:00.000;62,005;False
2020-08-21 14:21:00.000;62,2036363636364;False
2020-08-21 14:20:00.000;59,7415384615385;False
2020-08-21 14:19:00.000;62,875;False
2020-08-21 14:18:00.000;63;False
2020-08-21 14:17:00.000;62,8892307692308;False
2020-08-21 14:16:00.000;47,5363636363636;False
2020-08-21 14:15:00.000;50,4738461538462;False
2020-08-21 14:14:00.000;62,77;False
2020-08-21 14:13:00.000;56,945;False
